,tempos,0_AP,0_NI,0_AV,1_AP,1_NI,1_AV,2_AP,2_NI,2_AV,3_AP,3_NI,3_AV,4_AP,4_NI,4_AV,5_AP,5_NI,5_AV,6_AP,6_NI,6_AV,7_AP,7_NI,7_AV,8_AP,8_NI,8_AV,9_AP,9_NI,9_AV,10_AP,10_NI,10_AV,11_AP,11_NI,11_AV,12_AP,12_NI,12_AV,13_AP,13_NI,13_AV,14_AP,14_NI,14_AV,15_AP,15_NI,15_AV,16_AP,16_NI,16_AV,17_AP,17_NI,17_AV,18_AP,18_NI,18_AV,19_AP,19_NI,19_AV,20_AP,20_NI,20_AV,21_AP,21_NI,21_AV,22_AP,22_NI,22_AV,23_AP,23_NI,23_AV,24_AP,24_NI,24_AV,25_AP,25_NI,25_AV,26_AP,26_NI,26_AV,27_AP,27_NI,27_AV,28_AP,28_NI,28_AV,29_AP,29_NI,29_AV,30_AP,30_NI,30_AV,31_AP,31_NI,31_AV,32_AP,32_NI,32_AV,33_AP,33_NI,33_AV,34_AP,34_NI,34_AV,35_AP,35_NI,35_AV,36_AP,36_NI,36_AV,37_AP,37_NI,37_AV,38_AP,38_NI,38_AV,39_AP,39_NI,39_AV,40_AP,40_NI,40_AV,41_AP,41_NI,41_AV,42_AP,42_NI,42_AV,43_AP,43_NI,43_AV,44_AP,44_NI,44_AV,45_AP,45_NI,45_AV,46_AP,46_NI,46_AV,47_AP,47_NI,47_AV
0,112.34714673913044,0.57539386,0.5313467492260062,4.835821174111181e-07,0.41321388,0.2964396284829721,2.1831594761350366e-07,0.30666128,0.14551083591331268,0.00020457357922283912,0.27880773,0.09307275541795666,0.0002076039122232747,0.27139425,0.07875386996904024,4.5624645944152044e-05,0.26595747,0.07643188854489164,1.5987232108228103e-05,0.289789,0.11938854489164087,7.3136684648412984e-06,0.3444152,0.21207430340557276,1.4499432670670238e-05,0.41263688,0.2964396284829721,2.2714715910190576e-05,0.35534355,0.22387770897832818,2.571460576960735e-06,0.2932696,0.14047987616099072,9.248865047316939e-06,0.26075897,0.07352941176470588,0.0003776774558995864,0.23584044,0.05398606811145511,1.2462203924448815e-06,0.23884179,0.056114551083591334,3.3304894885210976e-05,0.33743542,0.1876934984520124,1.6098124614699623e-06,0.51031506,0.520704334365325,0.00013437060648495894,0.6719278,0.7056888544891641,3.2968171717011863e-07,0.5019171,0.47155572755417957,1.960044926006937e-06,0.4474522,0.42492260061919507,2.7746257056064275e-07,0.43808007,0.33223684210526316,2.079318524932164e-05,0.46023223,0.3815789473684211,3.054272991426692e-07,0.39439347,0.30108359133126933,7.0933751800982e-07,0.36729681,0.24090557275541796,4.788977584767862e-07,0.31579584,0.14125386996904024,2.9660517301446176e-05,0.31165126,0.14531733746130032,9.661367751319666e-05,0.3097798,0.1251934984520124,1.8363140501938512e-07,0.32329312,0.1755030959752322,2.8160580715663424e-05,0.388942,0.25541795665634676,4.706849782774641e-05,0.5093492,0.44523993808049533,9.456978106655308e-06,0.40185598,0.2881191950464396,4.135499742191161e-06,0.29554206,0.13138544891640866,9.798414727949396e-05,0.25829047,0.06404798761609908,6.125765995433119e-06,0.25610745,0.07120743034055728,2.3339084799738203e-05,0.23965313,0.06385448916408669,0.0005112523342877945,0.27938598,0.11551857585139319,9.806700846636008e-05,0.36444372,0.23722910216718265,5.775710154199749e-07,0.47356048,0.4007352941176471,1.9455025618400057e-06,0.36653516,0.2548374613003096,2.4307627128287383e-05,0.30765972,0.1660216718266254,1.7959591303944633e-05,0.2713016,0.06675696594427244,5.344867421809554e-07,0.26257536,0.07275541795665634,6.911148935496437e-05,0.25640008,0.07236842105263158,5.24857181056233e-06,0.22622728,0.0228328173374613,1.6726807550974535e-05,0.24800618,0.04779411764705882,2.2129350263287908e-05,0.27958265,0.07101393188854489,0.0002691112722904657,0.28941774,0.10603715170278638,2.1573127518387247e-06,0.28157505,0.10390866873065016,1.2804921119054134e-05,0.3894933,0.26876934984520123,9.051499590127324e-05
1,129.19921875,0.2074096,0.023026315789473683,0.0004457894052451175,0.20961341,0.02244582043343653,0.00034211856920029446,0.22351134,0.01838235294117647,0.00023250456068619135,0.22508305,0.02476780185758514,7.246470965470425e-05,0.27187386,0.08823529411764706,0.00027343774014542066,0.26143125,0.08184984520123839,0.00032352759054122616,0.2501359,0.053405572755417956,2.0558326592833685e-05,0.3369476,0.1803405572755418,0.00011646224556340193,0.50582737,0.43188854489164086,8.373962212655308e-06,0.40905473,0.30205108359133126,3.0447654030225958e-05,0.24214853,0.04721362229102167,1.0048252612599039e-05,0.18463111,0.010642414860681114,1.7089352123466356e-05,0.17109564,0.005224458204334365,4.54525547130105e-05,0.17282976,0.00348297213622291,0.0005544862587982097,0.2407602,0.016253869969040248,5.059593885486987e-05,0.5655092,0.5901702786377709,2.1211794749794974e-05,0.5555674,0.5094814241486069,1.3377481170538617e-05,0.6317322,0.673374613003096,1.3026017161455735e-06,0.40396294,0.2739938080495356,3.3376324560323204e-05,0.49057707,0.46826625386996906,2.8963919680992183e-08,0.48988384,0.47078173374613,1.738115280929414e-05,0.4130731,0.30243808049535603,4.9861854987063335e-06,0.5423298,0.5572755417956656,1.6873272241135363e-06,0.46250334,0.3955108359133127,1.3287225847351429e-05,0.6095927,0.6462848297213623,3.052898137489967e-07,0.5336318,0.5431501547987616,2.88390183283651e-06,0.41911745,0.28115325077399383,1.7176744640098432e-05,0.50060004,0.4531733746130031,3.930157118574416e-05,0.53363,0.44988390092879255,2.8250283497948193e-05,0.4593187,0.3713235294117647,8.539315638421596e-06,0.400702,0.2403250773993808,3.4103852969227425e-06,0.3270577,0.11571207430340558,9.89965597931779e-07,0.3013871,0.08397832817337461,1.2318883909890195e-05,0.29534575,0.10681114551083591,9.471002772609139e-07,0.29295924,0.13061145510835914,3.974054915835738e-05,0.31453001,0.16660216718266255,2.219404353809771e-06,0.45270413,0.3459752321981424,2.7424133178636966e-05,0.40519667,0.3014705882352941,5.339223565656344e-05,0.28078374,0.08397832817337461,9.123315345335129e-05,0.22214392,0.027670278637770898,0.00025937409113343705,0.21754746,0.025928792569659444,0.00035329857181322914,0.22435047,0.02979876160990712,0.0004554008828168966,0.23085724,0.043924148606811146,1.1868158398698953e-05,0.26545835,0.07914086687306501,9.030783158915995e-06,0.3256342,0.18111455108359134,0.0002888393017415419,0.27455053,0.11280959752321981,0.0003259244236016672,0.2160217,0.03773219814241486,0.0007408074725376782,0.20435598,0.020123839009287926,0.0004293048298396416
2,143.5546875,0.38117442,0.2331656346749226,2.667880813605717e-05,0.33258432,0.16621517027863777,3.338600175778966e-08,0.26794475,0.09152476780185759,6.4212605647646585e-06,0.3186388,0.14454334365325078,6.918442296591177e-05,0.53435326,0.4696207430340557,0.00012427393306471107,0.4004064,0.3065015479876161,2.1496297826458524e-06,0.23894635,0.06424148606811146,3.3021572045837917e-06,0.22009504,0.0613390092879257,4.973634645539687e-06,0.21519192,0.04856811145510836,8.079740349200425e-06,0.20137936,0.04121517027863777,6.38452155559521e-05,0.20476043,0.04256965944272446,0.0001773952594832426,0.2526029,0.07391640866873066,1.0818331648028492e-05,0.40678287,0.30495356037151705,7.141998637236638e-06,0.32535946,0.17337461300309598,4.317982919456533e-06,0.2846159,0.11203560371517028,7.20018759204448e-06,0.3358215,0.18479102167182662,1.9596659823743058e-07,0.34603533,0.19794891640866874,2.016907613553571e-05,0.32723835,0.16853715170278638,4.034664157189272e-05,0.36192828,0.22794117647058823,6.82982735440517e-05,0.37719518,0.22716718266253869,0.0001350366797027507,0.5238623,0.4760061919504644,1.9082723779772207e-06,0.4488822,0.3939628482972136,1.0922148595887e-06,0.3769077,0.23664860681114552,2.4363339006214577e-05,0.3933578,0.2645123839009288,0.00014028787569019498,0.42596218,0.3138544891640867,1.6626565932835512e-07,0.3646718,0.24574303405572756,1.0512147719589312e-06,0.32451764,0.16892414860681115,1.2835915679945596e-05,0.32377195,0.1729876160990712,0.0004962529856346845,0.33341333,0.17143962848297215,1.4158787433554976e-05,0.31411034,0.16969814241486067,0.0001931351581872417,0.30913565,0.17376160990712075,3.9634654554206653e-05,0.36637622,0.24825851393188855,0.0002181597879557105,0.5539704,0.5280572755417957,2.0278816159473837e-05,0.43640837,0.3833204334365325,1.0684938963309744e-06,0.32274598,0.16776315789473684,2.1591213137002758e-05,0.32013667,0.16544117647058823,2.8825818964406925e-07,0.33761683,0.18711300309597523,0.00024180615885777015,0.3288417,0.18246904024767802,1.1065306979877425e-06,0.29928228,0.14551083591331268,5.2620421312932696e-05,0.3293187,0.19349845201238391,1.4896519762037374e-05,0.47129864,0.3939628482972136,6.606869692322823e-06,0.38454852,0.2755417956656347,7.302154662666181e-06,0.2806117,0.13022445820433437,0.00030128573139001646,0.2605078,0.11126160990712074,1.3558147137065386e-05,0.25396186,0.11010061919504643,0.00012225667893804904,0.24694002,0.0901702786377709,8.352523897129558e-05,0.25783288,0.09636222910216719,0.0007101007953369151,0.28096154,0.09945820433436532,1.965244819670888e-06
3,117.45383522727273,0.463527,0.3556501547987616,3.851322288588355e-07,0.40722543,0.2848297213622291,1.586398773867365e-05,0.3255371,0.12441950464396284,2.1267020039157794e-05,0.28342468,0.06578947368421052,6.653948931327535e-06,0.2642872,0.044698142414860684,3.1273120693598663e-06,0.24351521,0.03579721362229102,3.281547057791388e-08,0.26045784,0.033862229102167185,1.2526825094314774e-05,0.30413365,0.08978328173374613,7.794906165798854e-06,0.40455255,0.23684210526315788,1.1256315045491753e-05,0.36579314,0.22426470588235295,0.00016502806341694027,0.28573194,0.05514705882352941,2.4551924036783026e-06,0.25212634,0.030379256965944273,0.00011485862143763494,0.27044436,0.08397832817337461,1.7569259788683472e-05,0.24478278,0.04024767801857585,4.6917042111312685e-05,0.41328672,0.28134674922600617,8.040296473780753e-07,0.57996815,0.5785603715170279,4.414373512428885e-07,0.610668,0.6797600619195047,5.857293260437168e-06,0.5818874,0.6656346749226006,2.4917250160230593e-07,0.5404631,0.548374613003096,3.6159829162064254e-06,0.60536283,0.7095588235294118,3.7415376988242798e-06,0.7018229,0.784249226006192,1.5809721627928617e-07,0.6731022,0.7610294117647058,7.98811325079224e-07,0.6095489,0.6611842105263158,6.304256535691746e-07,0.5466562,0.5158668730650154,6.233502958644851e-08,0.5087714,0.4729102167182663,3.821266032295723e-06,0.48632488,0.4266640866873065,2.3526098244453148e-09,0.48455566,0.4746517027863777,5.712365698242437e-07,0.52883637,0.5814628482972136,4.122079457062545e-06,0.6282051,0.7422600619195047,3.737603541742476e-11,0.6121734,0.6569272445820433,1.674111979479594e-07,0.49146608,0.47407120743034054,2.427117374258574e-06,0.44977024,0.3761609907120743,4.449573789507005e-07,0.44819203,0.36106811145510836,7.338934154419983e-06,0.43241093,0.33359133126934987,6.7931662033937e-06,0.3930035,0.2043343653250774,4.606029584337293e-06,0.38759717,0.2236842105263158,3.675096644187177e-05,0.52950114,0.47523219814241485,9.19442720769799e-06,0.4930055,0.42511609907120745,3.780828076175745e-05,0.3970267,0.23645510835913314,2.592861767835502e-05,0.34335643,0.1201625386996904,3.0360924485384806e-06,0.37880486,0.20568885448916407,2.2627122958332662e-05,0.3498259,0.14067337461300308,5.750992074449207e-05,0.30741665,0.07739938080495357,4.5630550498481125e-05,0.2778816,0.04585913312693499,1.834106080532741e-06,0.26070115,0.03424922600619195,2.1045425200335085e-05,0.27533802,0.0445046439628483,0.00018505095001982016,0.3070783,0.07778637770897832,1.1993479947379357e-05,0.3574725,0.1609907120743034,1.1556138466775046e-06
4,129.19921875,0.22235821,0.05011609907120743,5.419681260123166e-06,0.2056727,0.030959752321981424,1.9864345225332872e-07,0.21623452,0.03502321981424149,1.1619693649919693e-06,0.24372,0.048761609907120744,4.266358807755833e-05,0.306929,0.1190015479876161,0.00021496241539664733,0.23083012,0.037345201238390094,1.4658216251321796e-05,0.204567,0.03637770897832817,1.6373060787039587e-05,0.21378767,0.0505030959752322,2.5248344279274655e-06,0.3554938,0.2114938080495356,3.194058115740982e-05,0.2856773,0.10952012383900929,7.354931760536622e-05,0.20721044,0.03908668730650155,1.3252228917079756e-05,0.2021941,0.03347523219814241,1.4804392410112616e-08,0.19709933,0.02244582043343653,0.0001696244495165225,0.18652517,0.02031733746130031,3.275061789081762e-05,0.25446087,0.062113003095975235,6.547807191188905e-05,0.38558754,0.2681888544891641,0.00028530112911715345,0.54495895,0.5305727554179567,4.748233254236511e-06,0.44818166,0.4022832817337461,4.83156280872334e-07,0.37036353,0.23297213622291021,0.00011622210590749706,0.38404298,0.2660603715170279,0.00023191725173857383,0.36685055,0.22542569659442724,6.9838428373035396e-06,0.3966791,0.3063080495356037,0.00020440356318564948,0.379756,0.2583204334365325,4.424777787771993e-05,0.44044363,0.3651315789473684,1.961101671182015e-06,0.66925144,0.7045278637770898,4.673051647050105e-06,0.4798068,0.42608359133126933,1.0387899924865287e-07,0.41737908,0.34036377708978327,4.4030394803726505e-06,0.4517808,0.4135061919504644,0.00020622512185175258,0.4723497,0.4069272445820433,1.8798219672566614e-05,0.3822515,0.28095975232198145,0.00035485221345622916,0.3290183,0.22078173374613003,2.1076026663000888e-05,0.3035463,0.14357585139318885,6.139083215359165e-05,0.32496887,0.17743808049535603,2.50630132432335e-05,0.37643063,0.27960526315789475,5.4767007558625174e-06,0.36289567,0.2501934984520124,2.8997072166733083e-05,0.37660864,0.2678018575851393,4.14146512148156e-05,0.5381489,0.5029024767801857,2.9474234733640387e-08,0.41918436,0.32294891640866874,1.734704130407274e-05,0.32169667,0.1778250773993808,2.584423293452448e-05,0.32514405,0.19582043343653252,7.767571427825853e-06,0.29565316,0.13796439628482973,0.00014036749630799207,0.304704,0.15286377708978327,1.1672978836574624e-05,0.29938802,0.14996130030959753,0.00011108012376572885,0.31042036,0.15112229102167182,1.1128681786776e-05,0.52708846,0.46420278637770895,1.4602229922076687e-05,0.38589773,0.27128482972136225,1.6492257237452717e-05,0.29960898,0.13873839009287925,8.205595989119759e-05,0.26452756,0.08436532507739938,4.991533382291601e-05
5,99.38401442307692,0.29042143,0.18459752321981424,1.2003032666680858e-06,0.22428465,0.10893962848297213,6.504799995511915e-07,0.13388656,0.02321981424148607,0.0028304731382908137,0.11035135,0.012190402476780186,0.012784727684493884,0.150123,0.06830495356037151,1.486949341460949e-05,0.1376959,0.041408668730650154,3.870708630949455e-06,0.13991955,0.013738390092879258,4.88955454026541e-06,0.23379779,0.11706656346749227,1.6839910513414606e-05,0.38972047,0.30359907120743035,6.772568263240192e-05,0.2770024,0.17221362229102166,3.1669400918594483e-06,0.15266745,0.01393188854489164,0.0009242619575699106,0.2124995,0.10971362229102168,0.00010292678183200793,0.2810774,0.19136996904024767,3.369809534036665e-07,0.20175466,0.10352167182662539,0.00042234920314434583,0.126242,0.019543343653250774,1.973574997999785e-05,0.19575287,0.0756578947368421,4.966393683941598e-05,0.23407559,0.11339009287925697,0.00022814431967495443,0.16104835,0.02825077399380805,4.557211274009009e-07,0.18889171,0.0744969040247678,3.053828577856095e-05,0.30242854,0.23026315789473684,0.006646966361874712,0.46207264,0.40170278637770895,0.0014337458919759767,0.31632593,0.24071207430340558,0.00010820468054092927,0.20113082,0.06772445820433437,3.074669196342343e-05,0.18320073,0.03753869969040248,2.5363161199401993e-05,0.17458215,0.053405572755417956,1.235193396660067e-05,0.16506703,0.060758513931888546,3.144001744906825e-05,0.19393572,0.08688080495356038,5.5333943230881015e-05,0.27473086,0.17240712074303405,0.000431485324852676,0.3749167,0.2836687306501548,4.369158812866422e-06,0.28440738,0.16369969040247678,5.2541667072922e-06,0.1683351,0.05108359133126935,0.00032862720488099,0.13934714,0.03695820433436533,0.0006970862866934617,0.12453554,0.025928792569659444,0.0428698233097229,0.12657988,0.02689628482972136,0.0006126770119348144,0.11897421,0.009094427244582043,0.001351664750828844,0.20009899,0.060758513931888546,0.003845763854134703,0.29600912,0.16679566563467493,0.0014201599517760493,0.24380416,0.1093266253869969,4.815541832809011e-05,0.1748564,0.04411764705882353,1.7773119842167966e-05,0.26462898,0.12828947368421054,0.00020129967280137518,0.40980422,0.3142414860681115,3.0605975279689374e-05,0.29836467,0.17608359133126936,2.5011325288506183e-06,0.13689153,0.01876934984520124,9.421572585696176e-07,0.10087882,0.0027089783281733747,0.00031675465881262136,0.106434435,0.011222910216718266,1.3295228566163431e-06,0.098532476,0.009287925696594427,5.224358042602202e-06,0.11558802,0.012964396284829722,1.4704413566647533e-05,0.1902257,0.07875386996904024,4.9920173498044034e-06
6,123.046875,0.1799153,0.09965170278637771,1.2575335581973508e-05,0.17641361,0.1166795665634675,0.007180298474530048,0.14484257,0.06327399380804953,7.00793866812367e-05,0.1273653,0.029024767801857584,9.566572103364264e-08,0.12949546,0.027670278637770898,9.358092906496507e-08,0.18209313,0.08068885448916409,3.701077891014667e-07,0.1599692,0.05379256965944272,8.234678951901561e-06,0.17780562,0.03811919504643963,1.5636584063736022e-05,0.34672323,0.2596749226006192,0.00013212921922309943,0.40355968,0.33126934984520123,3.8442518516463804e-05,0.22436292,0.09055727554179567,2.617591112631993e-06,0.107151255,0.009481424148606811,0.0001345742619873943,0.09338954,0.01838235294117647,3.352711250994168e-06,0.08079476,0.015092879256965945,3.2368207454130732e-06,0.099305086,0.010642414860681114,1.9035181922126247e-06,0.16828673,0.05998452012383901,1.368737896684095e-05,0.26320806,0.16273219814241485,4.579014785405611e-05,0.30315813,0.21362229102167182,1.0096888410320788e-05,0.19331768,0.06869195046439629,7.253856746320128e-07,0.11545427,0.004063467492260062,0.00022040722292790543,0.11565261,0.003676470588235294,0.0001419178760140506,0.09085384,0.0042569659442724455,4.4818866416853215e-07,0.10347077,0.0027089783281733747,0.00013907611179923084,0.16529304,0.04276315789473684,6.0885300777671535e-06,0.24170442,0.10893962848297213,1.9897749363195422e-07,0.2834862,0.15654024767801858,2.159020704075669e-06,0.2958432,0.17356811145510836,3.062868657619996e-06,0.2803293,0.18150154798761609,7.093160662022001e-05,0.35166982,0.2968266253869969,1.6501558363654232e-08,0.45948854,0.39976780185758515,0.00012896776005193346,0.34220105,0.28463622291021673,0.0002050779615458531,0.18838134,0.025348297213622292,0.0011955426354899141,0.13566591,0.0042569659442724455,7.458150630151359e-06,0.17436272,0.022639318885448918,6.872553745800918e-07,0.18077262,0.03521671826625387,1.3693488334341522e-06,0.23579402,0.10952012383900929,4.5943863181149705e-06,0.3709114,0.3018575851393189,9.386423170768512e-06,0.45298317,0.3908668730650155,1.501912151421092e-05,0.34411505,0.25425696594427244,0.00016309624280808795,0.14834416,0.016060371517027865,3.5839981109985456e-06,0.09692405,0.005030959752321981,3.946066580937854e-08,0.092175454,0.011609907120743035,6.43463545908233e-06,0.09931845,0.009868421052631578,1.1994057787767078e-05,0.13303202,0.026702786377708978,9.049101769806594e-05,0.22681935,0.12654798761609906,0.00011630481605221832,0.29709828,0.21110681114551083,1.5854185476993103e-05,0.19459721,0.07991486068111456,6.564664875834325e-05,0.13737436,0.02380030959752322,8.036087884063256e-08
7,161.4990234375,0.16660506,0.014125386996904025,0.0,0.13397935,0.013738390092879258,0.0,0.13203791,0.009868421052631578,0.0,0.176344,0.0708204334365325,0.0,0.23932716,0.13428792569659442,1.3888640247626664e-05,0.20982853,0.07585139318885449,0.0,0.17492223,0.03018575851393189,0.0,0.16111746,0.016640866873065017,0.0,0.13750632,0.00696594427244582,0.0,0.12009045,0.004837461300309598,0.0,0.14575765,0.01044891640866873,0.0,0.17439984,0.01722136222910217,0.0,0.22850554,0.058243034055727554,0.0,0.25023845,0.08688080495356038,0.0,0.36361477,0.30727554179566563,2.9918811847568396e-06,0.53561705,0.5543730650154799,5.666670045216484e-06,0.59539855,0.6079721362229102,1.0328195104407044e-07,0.42894524,0.4340170278637771,3.580728346288481e-07,0.2650114,0.08397832817337461,0.0,0.212975,0.02031733746130031,0.0,0.20674762,0.025348297213622292,0.0,0.21474631,0.05359907120743034,0.0,0.21206145,0.04818111455108359,0.0,0.25637037,0.09636222910216719,0.0,0.35862118,0.2453560371517028,9.3773191388658e-05,0.36816925,0.25890092879256965,7.269256025403263e-06,0.24141395,0.07159442724458204,0.0,0.20847009,0.04044117647058824,0.0,0.19924891,0.04373065015479876,0.0,0.18950339,0.04160216718266254,0.0,0.2154267,0.06559597523219814,0.0,0.29890034,0.17221362229102166,0.003285477780670022,0.35371268,0.24438854489164086,8.733553370902194e-06,0.28781933,0.12422600619195047,0.00019299018943666344,0.21031249,0.05185758513931889,0.0,0.2131648,0.05205108359133127,0.0,0.2057676,0.06695046439628483,0.0,0.16630006,0.03270123839009288,0.0,0.1532514,0.001741486068111455,0.0,0.17690226,0.03560371517027864,0.0,0.15864286,0.011996904024767802,0.0,0.18294409,0.009094427244582043,0.0,0.2230997,0.05630804953560371,0.0,0.35739288,0.26993034055727555,3.668870823272244e-06,0.5603828,0.5553405572755418,4.843381544264105e-06,0.3800162,0.31482198142414863,3.4607326139343744e-05,0.21026772,0.029024767801857584,0.0,0.16012068,0.003676470588235294,0.0
8,107.666015625,0.29069898,0.18092105263157895,1.5052406775827017e-05,0.30225337,0.21013931888544893,4.9196700278098104e-05,0.13089979,0.021091331269349846,1.120783812633859e-06,0.0747258,0.0,4.765651582984829e-12,0.07590809,0.0,8.344414888117981e-12,0.06775304,0.0001934984520123839,2.3577241073855485e-11,0.083784014,0.009287925696594427,3.530526358963611e-05,0.13716224,0.04992260061919505,0.00013158573618291452,0.2425481,0.11164860681114551,1.2785508157441117e-05,0.3525552,0.2610294117647059,1.491658107860395e-05,0.19789262,0.07236842105263158,4.080597433371563e-06,0.14676401,0.06675696594427244,4.4892880910881753e-07,0.16381969,0.0830108359133127,8.72658496701045e-05,0.21302308,0.14280185758513933,3.496370980411658e-06,0.13875188,0.049342105263157895,1.1447549893882322e-06,0.15360172,0.047987616099071206,2.8533189244760985e-05,0.17145301,0.0468266253869969,1.3424360550004219e-07,0.19817303,0.084171826625387,1.32094096364703e-05,0.17707655,0.07062693498452012,5.629143227108743e-05,0.24308348,0.15228328173374614,1.399567927660692e-06,0.39873257,0.32449690402476783,2.247751330652167e-05,0.49631596,0.43556501547987614,2.3432291567241752e-06,0.2648921,0.16060371517027863,4.857941427681418e-09,0.13951236,0.023993808049535603,8.98708260860501e-06,0.11157621,0.006578947368421052,1.0984172299391366e-06,0.10411261,0.01044891640866873,9.91539032795075e-08,0.10231597,0.008320433436532508,1.1639382091576369e-05,0.15208285,0.0505030959752322,8.862399199428467e-07,0.2559542,0.15963622291021673,4.392415520817184e-06,0.304327,0.21904024767801858,6.439744098256367e-09,0.16333489,0.06443498452012383,0.0003425965172111613,0.0913865,0.003676470588235294,8.323894374976307e-06,0.06988476,0.0,3.133064550551152e-11,0.06041754,0.0,6.306033229330582e-11,0.07243056,0.001741486068111455,2.228310087096896e-06,0.12951984,0.026702786377708978,0.0002132304674797426,0.2823898,0.19640092879256965,7.94106827465495e-05,0.28884134,0.18246904024767802,7.868063209233678e-06,0.14293203,0.01644736842105263,0.00028314925444939315,0.15970705,0.04102167182662539,7.84401428141734e-05,0.31321353,0.24013157894736842,8.716389049599108e-05,0.33800367,0.24903250773993807,0.00024519607447766773,0.14641415,0.020123839009287926,6.932819784280992e-06,0.078980595,0.0,1.4423928478223553e-10,0.07321791,0.007159442724458205,1.3014173262321419e-12,0.084560946,0.01238390092879257,1.8496207057639787e-08,0.1019653,0.019156346749226005,8.64923234995127e-06,0.1528737,0.0516640866873065,4.740225879335136e-08
9,95.703125,0.37132573,0.25193498452012386,2.0749655292985284e-05,0.28227243,0.12093653250773993,2.002075043179685e-05,0.20642594,0.03869969040247678,0.0017980038447620156,0.21061829,0.03560371517027864,1.2487213081751158e-07,0.23541078,0.06598297213622291,8.718253583149782e-06,0.19608381,0.02418730650154799,8.680063801119271e-05,0.18541099,0.02244582043343653,0.00047237033180506563,0.18709105,0.018962848297213623,2.6564728627386692e-05,0.20358215,0.017608359133126934,0.00015568252717235298,0.18958025,0.013351393188854489,2.9571118254037407e-05,0.18491854,0.023026315789473683,6.7858967971300924e-09,0.23601674,0.049342105263157895,1.9881740843636402e-05,0.491155,0.42047213622291024,5.329123698057201e-06,0.33874542,0.1801470588235294,1.1329352232756213e-08,0.31834954,0.17221362229102166,6.294365234863083e-05,0.3957413,0.30495356037151705,7.218069357859967e-07,0.37959033,0.28289473684210525,0.00021689429813419902,0.35771033,0.24226006191950464,0.0002476670697931424,0.3446752,0.22658668730650156,4.2895041539984955e-05,0.3733688,0.2610294117647059,5.990451556074346e-05,0.5265363,0.46671826625387,7.674955020571847e-06,0.42041692,0.3217879256965944,4.355161830052402e-05,0.33337045,0.19620743034055727,3.6027857262656077e-06,0.33878934,0.21226780185758515,2.0766853881936506e-05,0.32572702,0.19272445820433437,2.249508698588299e-07,0.31122875,0.16486068111455107,3.2378907419509615e-06,0.3139531,0.1780185758513932,3.87786796234763e-05,0.35685837,0.26528637770897834,1.2416115521698927e-06,0.46541753,0.3931888544891641,1.5026819051421925e-05,0.38164213,0.28463622291021673,1.5839755148432943e-05,0.32906094,0.16660216718266255,0.00010552875818375442,0.43817818,0.35178018575851394,4.249282957990142e-05,0.6806232,0.7172987616099071,5.149416166839403e-06,0.49285302,0.45859133126934987,2.7525092089086604e-07,0.3214643,0.146671826625387,5.446216528007162e-06,0.27611426,0.08184984520123839,6.371482948480397e-05,0.268102,0.062113003095975235,3.0227871935079518e-05,0.25896603,0.062113003095975235,1.689259170362849e-05,0.26898095,0.0744969040247678,1.5779838188377043e-06,0.33836135,0.17647058823529413,2.3076418531273097e-06,0.5518534,0.4986455108359133,3.2098597844264694e-06,0.4399792,0.3604876160990712,0.0001066486163746364,0.28796348,0.10139318885448917,5.071129623517674e-07,0.25295052,0.06172600619195046,3.5830764050771354e-06,0.23787427,0.04063467492260062,6.583098357407451e-09,0.2185286,0.02921826625386997,8.037314442674893e-07,0.24087693,0.06327399380804953,5.903424484840407e-06,0.2864008,0.13622291021671826,1.2461803773579663e-05
